	2019-Dec	2018-Dec	2018-Nov	2019-Apr	2019-Aug	2019-Feb	2019-Jan	2019-Jul	2019-Jun	2019-Mar	2019-May	2019-Nov	2019-Sep	2020-Aug	2020-Dec	2020-Feb	2020-Jan	2020-Jul	2020-Mar	2020-Nov	2020-Oct	2020-Sep	2021-Apr	2021-Jan	2021-Jun	2021-Mar	2021-May
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__33295bp__000361||full	15.042064	11.421375	12.281113	4.794554	25.67068	7.2883315	8.711585	13.945194	5.9837546	2.494318	2.120666	14.980192	35.687874	33.625145	8.450072	10.434175	13.895308	15.6243515	5.4604864	8.406524	15.107226	31.641218	0.82972586	4.291496	5.621449	1.3309379	0.8711503
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__33219bp__000366||full	1.3962721	11.977506	11.097576	0.23238495	0.28120673	13.896343	15.842767	0.28573674	0.8660099	4.602839	2.895195	0.94886106	0.38109642	0	0	2.0994525	2.5130997	0.07637019	0.7576345	0	0	0	0	0.056012023	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__33051bp__000369||full	0.67449373	4.8757615	6.1185327	0.3221377	0.059381224	1.3032662	1.9815919	0.059246425	0.05098995	1.1407863	0.14269568	0.25907177	0.083998606	0	0	0.85899395	0.70061713	0.07911115	0.45374867	0	0.107852496	0	0	0	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__32858bp__000373||full	0.42713487	2.3478312	2.5872114	0.101007536	0.25684038	2.5176358	2.1167836	0.20834298	0.1397802	0.7545383	0.15580644	0.36395684	0.5201409	0	0.24544844	0.5335923	0.6406614	0	0.47436967	0.17701216	0.17364107	0.31598023	0.15655719	0.30929884	0	0.2406392	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__32377bp__000392||full	0.32074133	1.405465	1.7804137	0.5598884	0.80938244	1.1067028	1.3210808	0.87183785	0.56860965	0.6018174	0.34745353	0.330252	0.8004596	0.77667356	0.6798862	0.36215138	0.42051834	0.70128316	0.39968556	0.81301546	0.9644272	0.5776539	0.43978715	0.8301107	0.66439044	0.48241535	0.49910414
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__32242bp__000396||full	0.084066585	1.8582149	2.1412094	0.7433379	0	1.2222893	1.300961	0	0	0.27555212	0.087181866	0.0889484	0	0	0.049672812	0.19071028	0.3698868	0	0.5695764	0.056468032	0.057976134	0.129622	0	0	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__32123bp__000400||full	5.0331335	13.915798	11.125468	0.6473833	51.21018	7.986163	9.894002	5.4132476	3.1527038	3.1967595	2.7059832	5.198659	18.797443	7.863519	3.2139978	4.4391575	4.1068068	12.335772	3.1919787	2.6397903	4.541604	7.7931676	0.7795625	1.9555486	5.720286	0.91516	0.6960367
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__31468bp__000411||full	0	0.41941947	0.4426757	0	0.98097575	0	0.09214532	0.46539253	0.05673952	0	0	0.10746185	2.0191178	0	0	0	0	0	0	0.04256669	0	0	0	0	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__31361bp__000412||full	0.0803952	3.6758053	3.3922846	0.9430977	0	2.5929823	3.7898664	0	0.20042142	0.7361613	0.5190457	0	0	0	0	0.28293127	0.19558746	0	0.29671046	0	0	0	0	0	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__31250bp__000417||full	3.680663	7.882648	9.341169	0.5443811	1.838406	7.510085	7.681492	3.2007673	1.1876373	3.4128282	2.978893	5.129127	3.8935	2.0711691	6.208067	4.6746807	4.2187853	1.6221452	3.8708389	4.2548194	3.545367	2.0582237	1.9569302	7.841563	1.4670182	4.4346232	2.7036314
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__31137bp__000421||full	0.43161958	6.5998793	7.725282	0.6508228	0.3119922	3.0649273	2.891593	0.2843316	0.1208332	1.7335966	0.59658027	0.30224183	0.42195728	0.15099508	0.23732243	0.4008851	0.43313894	0.13111673	0.50355154	0.27339906	0.40986103	0.41985178	0.273107	0.2617465	0.08753564	0.19064419	0.19278575
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__30969bp__000425||full	32.958767	39.416367	40.211864	9.517738	21.301638	52.127155	48.132473	24.932976	9.211457	61.175873	27.450115	26.010048	28.698881	22.336618	27.435057	32.14763	31.021029	27.461927	26.576895	24.849878	27.428343	22.216118	37.09946	28.780464	14.8073635	33.465553	28.759575
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__30604bp__000432||full	1.0237811	9.2754545	8.072599	2.8811398	0.2709523	4.0268745	4.286842	0.35328156	0.31821996	2.0598893	0.6106345	0.37510225	0.2219181	0.25479192	0.880082	2.982786	2.8879607	0.45961148	2.2187214	0.5997944	0.5944024	0.4642734	3.2446678	1.1011302	0.9319221	3.2622728	2.1448724
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__30413bp__000437||full	0.3040013	2.8234336	2.8426595	0.8175048	1.1536523	1.90497	2.2243974	1.991345	4.672677	0.25918546	4.741611	0.26422077	0.8101029	1.3841383	0.23500212	0.25369397	0.224037	6.798437	0.2739675	0.37535092	0.60282445	1.0774688	0.173187	0.23433563	4.9999814	0.065063156	0.46484444
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__30216bp__000444||full	0.39961067	9.370885	13.65068	0	0.7275984	0.92973894	1.9807307	0.09687046	0	0.13736787	0	0.6321515	0.9914914	0.2270889	0.40078124	0.4238767	0.5555198	0.10197862	0.08952754	1.1802598	2.285706	1.1115924	0	0.16534542	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__29807bp__000454||full	6.175808	15.0252075	16.074055	24.99611	5.6556997	19.008385	17.897009	7.3377175	3.3601675	9.279085	7.2379403	6.5773764	10.847013	1.6650938	5.6411195	4.3664293	5.246345	1.3084441	2.5331733	3.804358	3.8854232	1.8988273	1.9214591	5.8294272	1.3138576	3.7959697	1.7175413
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__29499bp__000464||full	0.88127494	13.963974	14.553411	1.830804	5.486743	5.783169	8.884207	5.853939	0.1794255	1.0431263	0.28159305	1.1320171	3.3957353	0.76596516	2.0096214	1.0734447	0.9498345	1.4014448	3.3083065	2.7360966	1.8872395	0.86526066	0.9297467	2.307712	0.5802233	0.9153004	0.7861277
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__29153bp__000478||full	0.25518054	4.9921155	6.616159	0.10264647	0	1.8929586	2.8211033	0	0	0.5523772	0	0	0	0	0	1.2401403	1.645551	0	0.27651158	0	0	0	0	0	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__29076bp__000482||full	0.10025714	1.442986	1.4578979	0.33254457	1.2160845	0.5558615	0.7659765	0.6084358	0.9188032	0.15730226	0.13586758	0.15129368	1.5320345	0.06362196	0	0.13608527	0.12431782	0.08565791	0.2223661	0	0.14514585	0.08249525	0	0	0.11538999	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__28937bp__000486||full	0.067082085	1.8442608	1.9430938	0.5904461	0	1.4557586	2.0644174	0	0.08005565	0.32690594	0.26424485	0	0	0	0	0.4302031	0.2543761	0	0.47432306	0	0	0	0.21336725	0.22274344	0.114531696	0.19161005	0.123796895
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__28920bp__000487||full	0	1.0541621	1.0843036	1.3275353	0	1.9485048	1.5279416	0	0.04598919	0.42952335	0.18775412	0	0	0	0.072457656	0.11617593	0.17967333	0	0.21101889	0	0	0	0	0.07624156	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__28687bp__000495||full	2.0931733	31.419067	28.086422	4.084876	0.079817735	10.747247	14.805215	0.07472662	0.20672703	2.8651848	1.0039182	0.61571693	0.070275545	0	2.0379891	1.7501205	4.9191446	0.048453473	2.1627846	4.167227	3.1516058	3.8541093	0.26771596	1.5304066	0.07826416	0.36785877	0.08894615
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__28664bp__000499||full	0.2069959	6.928412	6.421643	9.832641	0.29565257	8.303856	10.260232	0.30994368	0.7313014	4.4496636	1.7111633	0.24136977	0.36061272	0.5746872	0.6183345	0.56371343	0.40958247	2.5383074	0.7187636	0.4219481	0.32903352	0.30489054	0.36048305	0.715372	0.4612344	0.4897934	0.25853503
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__28656bp__000500||full	4.234434	38.43863	44.40403	22.585714	4.4502068	29.913675	30.965765	4.2100782	2.8388166	9.107274	4.3799205	4.347161	5.8734617	1.8212277	4.7531404	7.507103	8.550289	1.4673882	8.218336	3.316455	3.3391201	3.025127	2.5784676	5.575681	2.5239258	4.287195	3.1144364
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__28236bp__000512||full	2.953853	8.776186	9.982302	7.8114376	0.15356429	4.2110357	6.116315	0.15366556	0.55265754	1.7678434	1.638719	3.7551446	1.2706441	0.17673178	1.4573092	5.117266	3.4304452	0.39347538	3.7612164	2.105896	2.8358362	0.21697018	0.48768705	1.0728122	0.19823107	0.32664722	0.22366686
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__27463bp__000544||full	0	7.7335467	10.826392	0.6198299	0.05171876	2.564815	2.334399	0	0	0.2746174	0.102701485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__26980bp__000569||full	1.0357395	8.766529	11.329332	0.15713447	3.8028526	5.149247	3.8471923	2.0701048	0.22994533	0.8620537	0.7984399	1.9951483	16.474943	2.9406269	3.281804	1.7033949	4.817419	0.20716575	2.1124194	5.3038974	8.2991495	45.764294	0.82453734	2.8038967	0.4389335	0.7586274	0.28953072
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__26808bp__000580||full	0.19492833	1.2283573	1.2225213	0.7534476	0	1.2279462	1.452098	0	0.079513125	0.28991786	0.13599668	0.28043637	0	0	0.14892213	0.45952338	0.37879786	0	0.7402213	0.13142885	0.085098185	0.102834	0	0.122847624	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__26762bp__000583||full	0.87591964	3.6606338	4.6143703	0	1.0625293	1.1227994	1.2665503	1.2770128	3.4662573	0.3597716	0.7086748	2.0611756	2.2340708	1.1356331	0.60786176	0.68817073	0.92569673	1.0042753	0.53370136	1.1639007	2.6754062	2.6463985	0.4322506	0.544399	2.8227456	0.22102316	0.5822959
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__26651bp__000587||full	0.51054376	1.09343	1.0571302	5.139397	1.6499367	2.230134	1.7534537	1.6594993	0.64505196	1.4706485	0.5405589	0.50447905	2.2009113	1.1395819	1.394699	1.4471922	1.413851	1.0519394	2.491017	0.79476506	0.9462868	1.221471	1.4909047	1.8146783	1.0619408	0.9793759	0.7370096
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__26272bp__000609||full	0.17958495	1.3298343	0.95458126	0	0.10018144	1.5381323	1.3432524	0.09022317	0	0.37444326	0.0954849	0.1271376	0.10469509	0.09716704	0.48862457	0.29183218	0.31061617	0.23715112	0.1626788	0.3195743	0.21320951	0.2654165	0.3298578	0.411827	0.112086125	0.16935101	0.10158453
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__26176bp__000613||full	0.11731036	7.045856	8.571599	0.5840553	0.10869408	3.1052735	3.2824595	0.07441752	0.06647388	0.37127113	0.13204956	0.15052879	0.13086934	3.5164068	5.0676045	0.09764164	0.13632618	0	0.30301276	4.9324546	10.980159	28.430864	0.20633854	2.451424	0.09614859	0.40196478	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__26137bp__000615||full	1.5238955	67.297714	80.51717	23.004147	6.7869654	40.99239	36.183514	6.005829	2.8823938	7.7983522	1.6978829	1.1619117	6.9747577	2.818772	11.802682	3.3328464	4.397531	1.1672667	5.119698	8.091047	7.8229446	10.249353	1.7691343	10.953178	1.4508436	3.5815089	0.9190438
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__25903bp__000630||full	0.041120365	0.8701558	0.9752192	0.048135966	0.060203966	0.32294652	0.40327418	0.11299745	0	0.14213319	0.19628048	0	0.042542227	0	1.0435798	0.16111916	0.13484451	0	0.14035672	2.1771681	2.3748758	0.15512502	0.4994518	0.6403929	0.28945914	0.20410343	0.39780077
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__25479bp__000647||full	0.17424494	0.7572412	0.82483894	1.1496916	0.039297163	0.9371073	1.0944444	0.07437383	0.10489532	0.26124978	0.13322125	0.28546196	0.04581293	0.05329559	0.16091731	0.5880942	0.39450717	0.13224064	0.7292134	0.08573981	0.052613106	0.04014617	0.181636	0.23039524	0.07824112	0.2121977	0.1283772
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__25188bp__000665||full	0	4.394236	5.252059	0	0	1.2424394	2.0030227	0	0	0.28043053	0.18236114	0	0	0	0	1.9817001	1.597176	0	0.8440716	0	0	0.15164766	0	0	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__24836bp__000688||full	0	8.8845415	11.047582	0.051952463	0.041045293	8.1443815	5.6420813	0	0	2.49005	0.22133318	0	0	0	0.6528104	4.580092	4.2197485	0	3.5382683	0.47213924	0.44290957	0.6337635	0.14151147	0.61698717	0	0.29550463	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__24348bp__000714||full	0.8419766	3.5663087	5.81573	0.7489191	0.1537531	1.8536723	1.961333	0	0.06787413	0.3848397	0.311181	0.6313117	0.7043404	0.9657569	0.7804218	1.0512782	0.9301451	0.058018487	1.538019	0.51543826	0.9479287	2.6713545	0.24834186	0.4201196	0.09929924	0.13230261	0.045475192
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__24330bp__000717||full	1.1058104	30.871439	37.34145	0.9349865	0.048465297	4.5982413	8.385236	0	0	1.6962024	0.16452606	1.8447999	0.10147436	0	1.208113	0.86362106	0.97706807	0	0.101849146	2.5829527	4.685743	0	0.05235014	1.0145196	0	0.15061039	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__24255bp__000723||full	0.11629524	3.1914892	1.8008205	0.59180015	0	0.97282076	1.0836568	0	0	0.15013339	0.0923897	0.3090899	0.05845933	0	0	0.13732678	0.16532803	0	0	0	0	0	0	0	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__24220bp__000727||full	0.03607717	0.8542925	2.2540228	0	0	0	0.22718509	0	0	0	0	0	0.06419454	0.38586152	0.05373541	0	0	0	0	0.07334375	0.15938203	0.58143634	0	0.047249418	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__24078bp__000736||full	0.7307459	12.10791	19.535135	0.35904062	1.2073687	4.836767	5.238092	0.5403378	0.15102465	1.1322625	0.46586332	1.2588587	3.0092394	1.4751712	1.1861516	0.5787813	0.9203803	0.36032975	0.9133177	1.5875496	1.8843321	4.099874	0.2929339	0.97122294	0.27110964	0.6206788	0.22830476
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__23874bp__000747||full	0.37299886	3.3778229	2.6826258	0.2909609	0	1.2564633	2.567262	0	0	0.29076138	0	0.42842153	0	0	0.9780826	1.8206084	1.6707175	0	2.889668	0.41514397	0.30363816	0	0	0.34992132	0	0.080332786	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__23858bp__000751||full	0.07536294	10.153375	9.853207	0	0.28679177	2.1002152	3.4382284	0	0.1220265	0.33580592	0.099568166	0.13634786	0.24720638	0.16592565	0.07897756	0.137092	0	0	0.18277244	0.09853834	0.18619418	0.21859582	0	0	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__23743bp__000760||full	0	1.348236	1.8092545	0	0	0.33129424	0.3432484	0	0	0	0	0	0	0.71373075	0	0.08708273	0.1443886	0	0	0	0	0.3847711	0	0	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__23430bp__000779||full	0.10977175	0.95724607	1.3522106	0.9235937	0.08559214	0.84683484	0.86492765	0.07641893	0	0.57421243	0.04998823	0.08827118	0.07733426	0.08664792	0.8201507	0.15556943	0.15429382	0	0.25981924	0.62557465	1.1665884	2.0825524	0.09247161	0.4973235	0	0.2531885	0.113791786
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__23116bp__000795||full	0.20015351	1.1938146	0.95606637	0.28564763	0.59235924	2.8608816	2.3027394	0.76107115	0.3550756	2.0269296	1.1113123	0.22905667	0.6090166	0.09394767	0.15219994	0.33376223	0.36889789	0.29897732	0.27524072	0.12009453	0.0951698	0.15551108	0.25187394	0.12959626	0.41471228	0.14900342	0.41912162
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__22911bp__000813||full	0	0.4373734	0.79016167	0	0.41939467	0	0.2822378	0	0	0.071862355	0	0	0	0	0	0.07980727	0.05411709	0	0.070376635	0	0	0	0	0	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__22668bp__000834||full	0.06717403	0.41902456	0.4525808	0.09421963	0.36945528	0	0.2188756	0.05364579	0	0.04753311	0	0.053372893	0.6929718	0.13350311	0.063245416	0.24616858	0.20210662	0	0.38470897	0	0.04268064	0.10094482	0	0.0734601	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__22487bp__000854||full	0.67390686	7.5082674	7.7917876	0.34862062	0.1603587	3.8960953	4.4950347	0	0.12599635	1.3138645	0.46511254	0.80392575	0.73701304	0.53119045	0.778399	0.59555435	0.7589482	1.0426714	0.76512784	0.98594993	1.8068036	1.54219	0.27809575	0.5862839	0	0.40087134	0.25217146
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__22304bp__000873||full	0.12831688	6.994095	8.89574	12.615242	0.34233242	3.6297686	2.8614204	0.28633967	0.38455895	1.2770249	1.1593927	0.20130852	0.3713639	0.08724464	0	1.124457	1.939097	0.067296214	1.9691426	0	0	0.20575644	0.09987778	0.07654009	1.9553319	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__22170bp__000878||full	0	9.467925	10.888919	0.17097174	0.042743113	4.4939876	3.9838126	0	0	0.7862162	0.18137605	0	0	0.12928763	1.1044546	0.923442	1.193397	0	1.413552	0.62984264	0.68995124	1.3214872	0.17356871	0.579657	0	0.11717343	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__21857bp__000903||full	0.07570625	1.5538616	1.495238	1.021458	0	2.2199085	2.2952042	0	0	0.49671406	0	0.04059467	0	0	0.7217233	0.20865138	0.47296652	0	0.23935801	0.10892826	0	0	0.1291337	0.7342699	0	0.17888716	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__21458bp__000936||full	1.8240228	22.136778	15.654704	5.111472	4.847076	7.6755385	9.952615	4.7540326	2.2846825	2.3539627	0.7524698	1.623349	7.364446	1.7917536	1.5210223	3.0765662	3.3212225	1.2386082	2.7656655	1.2205793	1.570757	2.6198125	0.9975255	1.5579755	1.1807606	1.1022583	0.6793771
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__21323bp__000946||full	0.074546985	1.4146522	1.2634016	0	1.5260199	0.77690387	0.71549314	1.5932621	6.1531425	0.27329504	0.91778094	0.097493865	0.6667047	0.8137789	0.19967301	0.1791362	0.31197742	0.62641716	0.399917	0.3346207	0.468622	1.5094132	0.33641067	0.21512546	1.2592577	0.14436303	0.31730783
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__21097bp__000967||full	0.5786475	19.671785	20.531008	1.1671481	0.20877899	4.3282084	5.99858	0.39228606	0.2646989	2.1135695	0.7229951	0.23921499	0.12350011	0.13360219	0.07214371	0.8720696	0.7588427	0.36491308	4.899201	0.07177569	0.0907609	0.111034356	0	0.09701856	0	0.093790255	0.043560196
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__20684bp__000984||full	0.1869836	4.3239913	6.025057	0.09281092	0	2.6982317	4.3351526	0	0	0.6133817	0.07103921	0.46877238	0	0	0.60882545	0.08705965	0.099097945	0	0	1.0334182	0.7787016	0.07186301	0	0.219458	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__20656bp__000988||full	1.3509365	3.8594413	3.7219417	0.11391634	0.121177375	5.0457215	7.2251277	0.09231589	0.53854835	1.9275093	1.5320717	0.12267387	0.11746358	0.2030242	0.8485173	7.8848977	5.188348	0.28473246	4.1078997	0.17717871	0.09024216	0.20065928	0.46736175	1.2662237	0.30134463	0.37408447	0.19975233
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__20227bp__001029||full	0.16415265	1.8583368	1.9410369	0.9643419	1.048933	0.9012321	1.282221	0.31999117	0.09773326	0.32852727	0.20781724	0.24490355	1.3383842	0	0	0.2247928	0.21959047	0	0.22735834	0.13724919	0.27895987	0.2979896	0	0	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__20121bp__001042||full	5.525534	12.155126	14.804204	3.0163412	18.377552	8.409079	7.6540594	20.542252	5.1750693	3.14074	2.12369	6.646353	21.3788	3.148745	6.917135	3.392373	4.2342706	2.5959563	2.0399997	4.7513514	4.5465503	2.809602	1.0961891	6.939727	1.6978396	3.093079	1.5826907
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__20038bp__001054||full	0	1.5830843	1.3358808	0	1.1698278	0.91161484	0.49109632	0.5269215	0	0.19854324	0.21516341	0.23792475	0.21237706	0	0	0.24661487	0.24586406	0	0.1789795	0.100712076	0.13324161	0.233471	0.06911878	0	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__19963bp__001064||full	0.05752549	0.6276383	0.6208154	0.10699718	0.32352898	0.43572763	0.5237317	0.07279536	0	0.33537132	0.16309075	0.05698473	0.15661952	0.1990579	0	0.10884809	0	0.42411107	0	0	0	0.039264537	0.04269357	0.050333038	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__19300bp__001124||full	0.2530669	7.159416	8.998884	0	0.15979479	2.4813359	3.0035346	0	0	0.49216026	0	0.68735963	0.49413264	0.08691897	0.7952924	0.27509886	0.3785497	0.38550884	0.5071679	1.2380806	0.4007415	0.26598725	0.19164716	0.52648866	0	0.09299792	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__18995bp__001171||full	0.0938065	4.509438	5.088807	3.1372852	0.1324928	4.642678	3.8633268	0.11838381	0.21609318	0.8848726	0.5247974	0.13425836	0.12048638	0	0	0.38406453	0.6997905	0	1.1423111	0	0	0.11311452	0.09464844	0.10388311	1.6648116	0.08725433	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__18512bp__001222||full	0.20318681	0.9846298	0.9587344	0.4960956	0.7458611	0.60028285	0.6401893	0.3067694	0.3247945	0.37082392	0.26321086	0.28379545	1.146284	0	0.15609673	0.6717072	0.7011725	0.08716565	1.4215679	0.13266197	0.23823303	0.1951648	0.23123622	0.09951086	0.22395636	0.19115503	0.22181167
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__18381bp__001238||full	0	0.82929516	1.2087779	0	0	0.3924242	0.5330247	0	0	0.10604225	0	0	0	0	0	0	0	0	0	0	0.25146487	0	0	0	0	0	0
